x,y,ball_type,score
706.0,344.0,white,0.0
980.6666666666666,278.66666666666663,white,0.0
849.3333333333333,247.33333333333331,white,50.0
463.3333333333333,242.66666666666666,white,0.0
462.0,242.66666666666666,white,0
835.3333333333333,485.3333333333333,white,0
1187.3333333333333,491.3333333333333,white,0.0
1148.6666666666665,228.66666666666666,white,50.0
1190.6666666666665,232.0,white,50.0
981.3333333333333,278.66666666666663,white,0
1123.3333333333333,17.333333333333332,white,0
1261.3333333333333,240.66666666666666,white,50.0
703.3333333333333,533.3333333333333,white,0
396.0,584.0,white,0
540.6666666666666,247.33333333333331,white,0
