
95.33333333333333,696.047432,white,0.0
914.6666666666666,492.71409866666664,white,0.0
778.0,389.38076533333333,white,30.0
766.6666666666666,304.04743199999996,white,1.0
94.0,694.6666666666666,white,0.0
913.3333333333333,495.3333333333333,white,0.0
778.0,389.47515501333334,white,30.0
766.6666666666666,304.14182167999996,white,1.0
1088.6666666666665,548.7140986666666,white,0.0
93.33999999999999,694.0540986666666,white,0.0
912.6733333333333,496.7007653333333,white,0.0
778.0,389.6160327965333,white,30.0
766.6666666666666,304.28269946319995,white,1.0
1064.0,546.7140986666666,white,0.0
492.0,361.38076533333333,white,0.0
92.6866,693.4950883466665,white,0.0
912.0199333333333,498.10195501333334,white,0.0
778.0,389.8029338019013,white,30.0
766.6666666666666,304.46960046856793,white,1.0
1040.2399999999998,544.1684883466667,white,0.0
492.0,361.47515501333334,white,0.0
577.3333333333333,570.047432,white,0.0
96.64673333333333,697.21901032,white,0.0
911.3730673333332,499.5365647965333,white,0.0
778.0,390.03539779721564,white,30.0
766.6666666666666,304.70206446388227,white,1.0
1016.7176,541.6957661298666,white,0.0
489.3333333333333,361.2389436533333,white,0.0
577.3333333333333,570.14182168,white,0.0
1112.0,552.7140986666666,white,0.0
98.60699933333333,699.1332625368001,white,0.0
910.7326699933333,501.00426048190127,white,0.0
778.0,390.3129691525768,white,30.0
766.6666666666666,304.97963581924347,white,1.0
993.4304239999999,539.2952031352346,white,0.0
488.0133333333333,361.19292987013324,white,0.0
577.3333333333333,570.2826994632,white,0.0
1112.0,552.8084883466666,white,0.0
100.54766267333333,701.0758042314321,white,0.0
910.0986766267333,502.5047112104156,white,0.0
776.6666666666666,389.7344628474232,white,30.0
766.6666666666666,305.301863461051,white,1.0
970.3761197599999,536.966077770549,white,0.0
486.7065333333333,361.1948082247652,white,0.0
577.3333333333333,570.4696004685679,white,0.0
1112.0,552.9493661298666,white,0.0
102.46891937993334,703.0463525091179,white,0.0
909.4710231937993,504.03758943164485,white,0.0
776.0066666666667,389.5190130663721,white,30.0
766.6666666666666,305.6683008264405,white,1.0
947.5523585624001,534.7076756595101,white,0.0
485.4128013333333,361.24409979585084,white,0.0
577.3333333333333,570.7020644638823,white,0.0
1112.0,553.1362671352347,white,0.0
84.19774728673332,686.3344128242153,white,0.0
908.8496462951946,505.6025708706617,white,0.0
775.3532666666666,389.3531497831316,white,30.0
766.6666666666666,306.0785058181761,white,1.0
924.956834976776,532.5192895695816,white,0.0
484.1320066533333,361.3403304512256,white,0.0
577.3333333333333,570.9796358192434,white,0.0
1112.0,553.3687311305489,white,0.0
75.1535171005993,678.1329135201885,white,0.0
908.2344831655761,507.19933449528844,white,0.0
774.7064006666666,389.2363771327234,white,30.0
766.6666666666666,306.53204075999435,white,1.0
902.5872666270081,530.4002193405524,white,0.0
482.8640199201333,361.48303080004666,white,0.0
577.3333333333333,571.301863461051,white,0.0
1112.0,553.6463024859102,white,0.0
66.19972921632663,670.0608612092019,white,0.0
907.6254716672536,508.8275624836689,white,0.0
774.0660033266665,389.16820420881936,white,30.0
766.6666666666666,307.0284723523944,white,1.0
880.4413939607381,528.3497718138136,white,0.0
481.6087130542653,361.67173614537944,white,0.0
577.3333333333333,571.6683008264405,white,0.0
1112.0,553.9685301277177,white,0.0
57.33547921089668,662.1169614213252,white,0.0
907.0225502839145,510.48694019216555,white,0.0
773.4320099600666,389.14814501415435,white,30.0
766.6666666666666,307.56737162887043,white,1.0
858.5169800211307,526.3672607623421,white,0.0
480.365959257056,361.90598643725895,white,0.0
577.3333333333333,572.0785058181762,white,0.0
1112.0,554.3349674931071,white,0.0
48.55987170552103,654.2999326313272,white,0.0
906.4256581144087,512.1771561235772,white,0.0
772.8043565271325,389.1757184114359,white,30.0
766.6666666666666,308.1483139125818,white,1.0
836.8118102209194,524.4520068213853,white,0.0
500.96737407627734,362.141445562741,white,0.0
577.3333333333333,572.5320407599943,white,0.0
1112.0,554.7451724848428,white,0.0
92.0,693.3807653333333,white,0.0
39.872020275199134,646.6085061292293,white,0.0
905.8347348665981,513.8979018956747,white,0.0
772.182979628528,389.2504480747448,white,30.0
766.6666666666666,308.77087877345593,white,1.0
815.3236921187101,522.6033374198382,white,0.0
511.1650744117919,362.3289086698546,white,0.0
577.3333333333333,573.0284723523944,white,0.0
1112.0,555.198707426661,white,0.0
92.0,693.4751550133333,white,0.0
31.27104735918046,639.0414258921523,white,0.0
905.2497208512655,515.6488722100514,white,0.0
771.5678164989095,389.3718624414205,white,30.0
766.6666666666666,309.4346499857214,white,1.0
794.050455197523,520.8205867123065,white,0.0
521.2607977439513,362.56192914589707,white,0.0
577.3333333333333,573.5673716288704,white,0.0
1112.0,555.6951390190611,white,0.0
92.0,693.6160327965332,white,0.0
22.756084172321977,631.5974484574463,white,0.0
904.6705569760861,517.4297648212842,white,0.0
770.958805000587,389.53949466442947,white,30.0
772.9899506455478,519.1030955118501,white,0.0
531.2555638427891,362.8400514171791,white,0.0
577.3333333333333,574.1483139125818,white,0.0
1112.0,556.2340382955372,white,0.0
92.0,693.8029338019012,white,0.0
592.6666666666666,218.047432,white,100.0
14.326270617332074,624.2753427970871,white,0.0
770.3558836172479,389.7528825652083,white,30.0
752.1400511390923,517.4502112233982,white,0.0
541.1503822806386,363.1628244657484,white,0.0
577.3333333333333,574.7708787734559,white,0.0
1112.0,556.8149805792484,white,0.0
92.0,694.0353977972155,white,0.0
592.6666666666666,218.14182167999996,white,100.0
5.980755197892074,617.0738901933315,white,0.0
769.7589914477421,390.0115685869794,white,30.0
550.9462525341096,363.5298017838319,white,0.0
577.3333333333333,575.4346499857214,white,0.0
1112.0,557.4375454401227,white,0.0
92.0,694.3129691525767,white,0.0
592.6666666666666,218.28269946319998,white,100.0
4.444444444444444,609.9918841156135,white,0.0
769.1680681999314,390.3150997485328,white,30.0
560.6441640850458,363.9405413287346,white,0.0
1112.0,558.101316652388,white,0.0
92.0,694.6351967943843,white,0.0
592.6666666666666,218.46960046856796,white,100.0
10.170052208259644,603.0281300986727,white,0.0
768.5830541845987,390.66302759847065,white,30.0
570.2450965204727,364.3946054781883,white,0.0
92.0,695.0016341597739,white,0.0
592.6666666666666,218.7020644638823,white,100.0
15.838403894436695,596.1814456219013,white,0.0
768.0038903094194,391.05490816990914,white,30.0
579.7500196315452,364.89156098614745,white,0.0
92.0,695.4118391515094,white,0.0
592.6666666666666,218.97963581924347,white,100.0
21.450072063751975,589.4506599898976,white,0.0
589.1598935115071,365.430978939027,white,0.0
92.0,695.8653740933275,white,0.0
591.3333333333333,215.73446284742317,white,200.0
27.0056235513741,582.8346142142141,white,0.0
598.4756686526694,366.01243471237774,white,0.0
92.0,696.3618056857276,white,0.0
590.6733333333333,214.19901306637212,white,200.0
607.69828604242,366.635507927995,white,0.0
100.0,695.6856263142723,white,0.0
590.0199333333333,212.72634978313158,white,200.0
616.8286772582732,367.299782411456,white,30.0
103.96,695.421828365402,white,0.0
589.3730673333333,211.31584513272344,white,60.0
625.8677645619678,368.00484615008247,white,30.0
107.88039999999998,695.2081003960204,white,0.0
588.7326699933333,209.9668775288194,white,60.0
634.8164609926255,368.75029125132266,white,30.0
111.761596,695.0439417063327,white,0.0
588.0986766267333,208.67883160095437,white,60.0
914.6666666666666,492.71409866666664,white,0.0
68.238404,690.3368236270005,white,0.0
